date,vehicle_id,Mahalle,time_in_neigh_sec,dist_in_neigh_km,idle_in_neigh_sec,stop_in_neigh_sec,points
2025-12-22,3615,23 Nisan Mh.,444.0,24881.09,73.0,73.0,61
2025-12-22,3615,29 Ekim Mh.,27.0,2812.11,0.0,0.0,7
2025-12-22,3615,30 Ağustos Zafer Mh.,235.0,3756.27,167.0,167.0,9
2025-12-22,3615,Ahmet Yesevi Mh.,227.0,10479.28,0.0,0.0,26
2025-12-22,3615,Alaaddinbey Mh.,16125.0,83706.51,6623.0,294432.0,217
2025-12-22,3615,Ataevler Mh.,5709.0,30963.6,10314.0,10314.0,105
2025-12-22,3615,Balat Mh.,292.0,12771.77,0.0,0.0,32
2025-12-22,3615,Balat OSB Mh.,276.0,7217.07,36.0,36.0,18
2025-12-22,3615,Barış Mh.,20.0,881.3800000000001,5.0,5.0,3
2025-12-22,3615,Beşevler Mh.,217.0,7494.24,0.0,0.0,23
2025-12-22,3615,Cumhuriyet Mh.,350.0,6742.900000000001,243.0,243.0,23
2025-12-22,3615,Demirci Mh.,2214.0,53175.23,1870.0,1870.0,131
2025-12-22,3615,Ertuğrul Mh.,150.0,6406.87,0.0,0.0,16
2025-12-22,3615,Esentepe Mh.,5630.0,73437.06,5846.0,5846.0,200
2025-12-22,3615,Fethiye Mh.,599.0,12022.67,66.0,66.0,36
2025-12-22,3615,Fethiye OSB Mh.,744.0,34213.63,121.0,121.0,87
2025-12-22,3615,Geçit Mh.,2878.0,98833.0,733.0,733.0,265
2025-12-22,3615,Işıktepe Mh.,60.0,3139.98,0.0,0.0,8
2025-12-22,3615,Işıktepe OSB Mh.,300.0,16749.85,103.0,103.0,42
2025-12-22,3615,Karaman Mh.,3.0,331.56,0.0,0.0,1
2025-12-22,3615,Kayapa Mh.,3688.0,66799.45,4990.0,4990.0,159
2025-12-22,3615,Konak Mh.,22.0,2293.2200000000003,0.0,0.0,7
2025-12-22,3615,Minareliçavuş Bursa OSB Mh.,204.0,9328.89,4.0,4.0,23
2025-12-22,3615,Minareliçavuş Mh.,2732.0,25499.01,6591.0,6591.0,58
2025-12-22,3615,Minareliçavuş OSB Mh.,198.0,10075.17,0.0,0.0,23
2025-12-22,3615,Nilüferköy Mh.,253.0,22332.15,0.0,0.0,56
2025-12-22,3615,Tahtalı Mahallesi,10.0,415.5,0.0,0.0,1
2025-12-22,3615,Tahtalı Mh.,2382.0,52068.96,1994.0,1994.0,124
2025-12-22,3615,Yaylacık Mh.,1555.0,30280.74,1374.0,1374.0,72
2025-12-22,3615,Yenikent Mh.,4109.0,130776.24,3066.0,3066.0,354
2025-12-22,3615,Çalı Mh.,696.0,17598.16,567.0,567.0,42
2025-12-22,3615,Üçevler Mh.,2342.0,60249.0,2150.0,2150.0,151
2025-12-22,3615,İhsaniye Mh.,21210.0,188039.4,31247.0,31247.0,551
2025-12-22,4527,19 Mayıs Mh.,20954.0,211836.72,20095.0,20095.0,1272
2025-12-22,4527,23 Nisan Mh.,116.0,3108.0299999999997,0.0,0.0,13
2025-12-22,4527,Ahmet Yesevi Mh.,610.0,11449.07,505.0,505.0,50
2025-12-22,4527,Alaaddinbey Mh.,26038.0,41516.92,17161.0,2945107.0,233
2025-12-22,4527,Altınşehir Mh.,175.0,2724.19,53.0,53.0,18
2025-12-22,4527,Ataevler Mh.,342.0,8700.87,44.0,44.0,37
2025-12-22,4527,Balat Mh.,897.0,16146.54,472.0,472.0,74
2025-12-22,4527,Balat OSB Mh.,206.0,4237.38,48.0,48.0,18
2025-12-22,4527,Barış Mh.,886.0,9592.92,834.0,834.0,39
2025-12-22,4527,Beşevler Mh.,841.0,8123.87,1245.0,1245.0,37
2025-12-22,4527,Demirci Mh.,117.0,3250.91,20.0,20.0,15
2025-12-22,4527,Doğanköy Mh.,336.0,7191.0199999999995,0.0,0.0,39
2025-12-22,4527,Ertuğrul Mh.,69.0,1052.95,0.0,0.0,7
2025-12-22,4527,Esentepe Mh.,1008.0,13944.42,863.0,863.0,58
2025-12-22,4527,Fethiye Mh.,1338.0,16182.45,893.0,893.0,68
2025-12-22,4527,Fethiye OSB Mh.,513.0,11162.37,138.0,138.0,47
2025-12-22,4527,Geçit Mh.,1800.0,28434.73,1406.0,1406.0,129
2025-12-22,4527,Işıktepe Mh.,40.0,956.64,0.0,0.0,4
2025-12-22,4527,Işıktepe OSB Mh.,157.0,3300.31,79.0,79.0,14
2025-12-22,4527,Karaman Mh.,547.0,12638.35,391.0,391.0,52
2025-12-22,4527,Kültür Mh.,16.0,657.25,2.0,2.0,3
2025-12-22,4527,Minareliçavuş Bursa OSB Mh.,79.0,1888.1,0.0,0.0,8
2025-12-22,4527,Minareliçavuş Mh.,3.0,181.73,0.0,0.0,1
2025-12-22,4527,Nilüferköy Mh.,180.0,7993.74,0.0,0.0,37
2025-12-22,4527,Yenikent Mh.,1690.0,35755.2,701.0,701.0,163
2025-12-22,4527,Yüzüncüyıl Mh.,407.0,2967.98,597.0,597.0,19
2025-12-22,4527,Özlüce Mh.,262.0,6313.76,0.0,0.0,37
2025-12-22,4527,Üçevler Mh.,781.0,17358.79,274.0,274.0,74
2025-12-22,4527,İhsaniye Mh.,190.0,3180.1,116.0,116.0,13
2025-12-22,5552,23 Nisan Mh.,151.0,17928.71,0.0,0.0,32
2025-12-22,5552,29 Ekim Mh.,887.0,35081.19,0.0,598.0,63
2025-12-22,5552,Ahmet Yesevi Mh.,148.0,9230.38,0.0,0.0,17
2025-12-22,5552,Alaaddinbey Mh.,23004.0,78376.66,0.0,1124891.0,152
2025-12-22,5552,Altınşehir Mh.,705.0,36017.26,0.0,459.0,65
2025-12-22,5552,Ataevler Mh.,688.0,42390.31,0.0,126.0,82
2025-12-22,5552,Balat Mh.,188.0,13108.4,0.0,0.0,24
2025-12-22,5552,Balat OSB Mh.,83.0,4883.88,0.0,0.0,9
2025-12-22,5552,Barış Mh.,18408.0,303101.24,0.0,22936.0,620
2025-12-22,5552,Beşevler Mh.,1950.0,79343.36,0.0,1321.0,151
2025-12-22,5552,Cumhuriyet Mh.,297.0,14748.210000000001,0.0,505.0,29
2025-12-22,5552,Demirci Mh.,611.0,32309.74,0.0,243.0,62
2025-12-22,5552,Ertuğrul Mh.,753.0,40227.95,0.0,526.0,73
2025-12-22,5552,Fethiye Mh.,1269.0,26550.39,0.0,155.0,51
2025-12-22,5552,Fethiye OSB Mh.,464.0,31930.31,0.0,88.0,59
2025-12-22,5552,Geçit Mh.,2301.0,109585.2,0.0,503.0,206
2025-12-22,5552,Görükle Mh.,71.0,7280.46,0.0,0.0,13
2025-12-22,5552,Işıktepe Mh.,50.0,5790.79,0.0,0.0,10
2025-12-22,5552,Işıktepe OSB Mh.,152.0,13580.16,0.0,131.0,24
2025-12-22,5552,Konak Mh.,1044.0,25514.4,0.0,840.0,46
2025-12-22,5552,Kültür Mh.,439.0,11941.15,0.0,406.0,21
2025-12-22,5552,Minareliçavuş Bursa OSB Mh.,39.0,2694.82,0.0,0.0,5
2025-12-22,5552,Nilüferköy Mh.,178.0,20674.97,0.0,0.0,38
2025-12-22,5552,Yaylacık Mh.,20.0,1123.47,0.0,0.0,2
2025-12-22,5552,Yenikent Mh.,3901.0,177135.97,0.0,3433.0,337
2025-12-22,5552,Yüzüncüyıl Mh.,542.0,13981.3,0.0,602.0,25
2025-12-22,5552,Çalı Mh.,2341.0,53170.56,0.0,2371.0,98
2025-12-22,5552,Ürünlü Mh.,80.0,5047.4,0.0,0.0,9
2025-12-22,5552,Üçevler Mh.,1177.0,77880.2,0.0,412.0,142
2025-12-22,5552,İhsaniye Mh.,49.0,2356.64,0.0,11.0,5
2025-12-22,5557,23 Nisan Mh.,1031.0,21334.02,1608.0,1608.0,62
2025-12-22,5557,30 Ağustos Zafer Mh.,50.0,2277.27,0.0,0.0,6
2025-12-22,5557,Akçalar Mh.,17939.0,423441.49,16217.0,17796.0,1015
2025-12-22,5557,Alaaddinbey Mh.,22187.0,53591.86,1167.0,631601.0,144
2025-12-22,5557,Balat Mh.,230.0,13429.69,0.0,0.0,31
2025-12-22,5557,Balat OSB Mh.,22.0,1088.3200000000002,0.0,0.0,3
2025-12-22,5557,Başköy Mh.,1019.0,56027.42,0.0,0.0,128
2025-12-22,5557,Beşevler Mh.,120.0,4102.95,0.0,0.0,12
2025-12-22,5557,Büyükbalıklı Mh.,231.0,12715.7,0.0,0.0,29
2025-12-22,5557,Doğanköy Mh.,270.0,11734.25,0.0,0.0,27
2025-12-22,5557,Ertuğrul Mh.,226.0,8422.52,68.0,68.0,25
2025-12-22,5557,Esentepe Mh.,712.0,8337.78,799.0,799.0,24
2025-12-22,5557,Fethiye OSB Mh.,148.0,6564.77,0.0,0.0,18
2025-12-22,5557,Geçit Mh.,1411.0,59922.35,0.0,0.0,147
2025-12-22,5557,Gökçe Mh.,100.0,4763.8,0.0,0.0,11
2025-12-22,5557,Görükle Mh.,299.0,13047.65,0.0,0.0,30
2025-12-22,5557,Hasanağa Mh.,315.0,13870.62,3.0,3.0,36
2025-12-22,5557,Hasanağa OSB Mh.,210.0,8517.68,0.0,0.0,22
2025-12-22,5557,Işıktepe Mh.,20.0,2198.61,0.0,0.0,6
2025-12-22,5557,Işıktepe OSB Mh.,44.0,3669.68,0.0,0.0,10
2025-12-22,5557,Kayapa Mh.,321.0,17959.47,0.0,0.0,47
2025-12-22,5557,Konak Mh.,30.0,2402.76,0.0,0.0,7
2025-12-22,5557,Minareliçavuş Bursa OSB Mh.,20.0,1452.3000000000002,0.0,0.0,4
2025-12-22,5557,Tahtalı Mahallesi,10.0,377.61,0.0,0.0,1
2025-12-22,5557,Tahtalı Mh.,255.0,11711.22,70.0,70.0,31
2025-12-22,5557,Yaylacık Mh.,115.0,5636.61,11.0,11.0,15
2025-12-22,5557,Yenikent Mh.,1681.0,54797.67,671.0,671.0,137
2025-12-22,5557,Yolçatı Mh.,230.0,9990.76,0.0,0.0,23
2025-12-22,5557,Çalı Mh.,120.0,5991.68,0.0,0.0,16
2025-12-22,5557,Üçevler Mh.,230.0,12343.0,51.0,51.0,34
2025-12-22,5557,İhsaniye Mh.,3713.0,34501.51,10368.0,10368.0,100
2025-12-22,5557,İrfaniye Mh.,130.0,5635.77,0.0,0.0,13
2025-12-22,6514,19 Mayıs Mh.,258.0,5747.08,207.0,207.0,17
2025-12-22,6514,23 Nisan Mh.,59.0,4108.52,0.0,0.0,10
2025-12-22,6514,Ahmet Yesevi Mh.,154.0,7250.81,0.0,0.0,19
2025-12-22,6514,Alaaddinbey Mh.,33232.0,105099.59999999999,212.0,2350069.0,284
2025-12-22,6514,Altınşehir Mh.,187.0,6360.55,61.0,61.0,19
2025-12-22,6514,Balat Mh.,545.0,26292.32,0.0,0.0,70
2025-12-22,6514,Balat OSB Mh.,39.0,1620.8000000000002,0.0,0.0,4
2025-12-22,6514,Beşevler Mh.,10.0,411.38,0.0,0.0,1
2025-12-22,6514,Doğanköy Mh.,1232.0,49956.39,60.0,60.0,136
2025-12-22,6514,Ertuğrul Mh.,88.0,3671.56,0.0,0.0,11
2025-12-22,6514,Fethiye OSB Mh.,220.0,10194.15,71.0,71.0,25
2025-12-22,6514,Geçit Mh.,1701.0,57898.12,58.0,260.0,154
2025-12-22,6514,Işıktepe Mh.,19.0,2047.1999999999998,0.0,0.0,5
2025-12-22,6514,Işıktepe OSB Mh.,55.0,4918.28,0.0,0.0,12
2025-12-22,6514,Minareliçavuş Bursa OSB Mh.,19.0,811.98,0.0,0.0,2
2025-12-22,6514,Minareliçavuş Mh.,143.0,2899.66,156.0,156.0,8
2025-12-22,6514,Nilüferköy Mh.,163.0,13381.84,0.0,0.0,35
2025-12-22,6514,Yenikent Mh.,3108.0,89932.2,3252.0,3252.0,239
2025-12-22,6514,Özlüce Mh.,10969.0,193884.24,10830.0,10830.0,539
2025-12-22,6514,Üçevler Mh.,380.0,14035.68,184.0,184.0,34
2025-12-22,6574,23 Nisan Mh.,266.0,13326.93,31.0,31.0,36
2025-12-22,6574,29 Ekim Mh.,90.0,3569.0,0.0,0.0,9
2025-12-22,6574,Ahmet Yesevi Mh.,251.0,12248.27,0.0,0.0,32
2025-12-22,6574,Alaaddinbey Mh.,14142.0,27506.14,2788.0,844.0,86
2025-12-22,6574,Ataevler Mh.,515.0,18859.21,183.0,183.0,56
2025-12-22,6574,Balat Mh.,486.0,22974.86,0.0,0.0,57
2025-12-22,6574,Balat OSB Mh.,136.0,3910.19,0.0,0.0,11
2025-12-22,6574,Balkan Mh.,80.0,3367.45,0.0,0.0,8
2025-12-22,6574,Başköy Mh.,1920.0,58535.44,1410.0,1410.0,141
2025-12-22,6574,Beşevler Mh.,293.0,9489.83,133.0,133.0,27
2025-12-22,6574,Demirci Mh.,323.0,11550.16,16.0,16.0,35
2025-12-22,6574,Doğanköy Mh.,3482.0,49011.89,12947.0,12947.0,108
2025-12-22,6574,Dumlupınar Mh.,2950.0,79100.07,2348.0,2348.0,195
2025-12-22,6574,Ertuğrul Mh.,120.0,4342.48,0.0,0.0,11
2025-12-22,6574,Fethiye Mh.,910.0,11528.17,185.0,185.0,34
2025-12-22,6574,Fethiye OSB Mh.,989.0,33869.7,480.0,480.0,93
2025-12-22,6574,Geçit Mh.,1814.0,80449.22,110.0,110.0,214
2025-12-22,6574,Görükle Mh.,443.0,19698.82,0.0,0.0,47
2025-12-22,6574,Hasanağa Mh.,122.0,6223.33,0.0,0.0,15
2025-12-22,6574,Işıktepe Mh.,50.0,2440.76,0.0,0.0,7
2025-12-22,6574,Işıktepe OSB Mh.,559.0,15849.57,497.0,497.0,43
2025-12-22,6574,Kurtuluş Mh.,414.0,11854.43,263.0,263.0,28
2025-12-22,6574,Minareliçavuş Bursa OSB Mh.,49.0,2168.05,0.0,0.0,6
2025-12-22,6574,Nilüferköy Mh.,255.0,22231.7,0.0,0.0,58
2025-12-22,6574,Yenikent Mh.,3940.0,111682.79,2555.0,2555.0,305
2025-12-22,6574,Yolçatı Mh.,120.0,5185.04,0.0,0.0,12
2025-12-22,6574,Yüzüncüyıl Mh.,50.0,1989.1599999999999,0.0,0.0,5
2025-12-22,6574,Üçevler Mh.,36172.0,351374.79,55886.0,58559.0,1036
2025-12-22,6574,İrfaniye Mh.,212.0,9521.58,0.0,0.0,23
2025-12-22,6635,Ahmet Yesevi Mh.,68.0,8493.83,0.0,0.0,69
2025-12-22,6635,Alaaddinbey Mh.,26735.0,48946.1,38222.0,57.0,537
2025-12-22,6635,Balat Mh.,95.0,12834.76,0.0,0.0,104
2025-12-22,6635,Balat OSB Mh.,43.0,4884.78,0.0,0.0,39
2025-12-22,6635,Beşevler Mh.,323.0,22133.07,154.0,154.0,231
2025-12-22,6635,Demirci Mh.,113.0,9687.789999999999,30.0,30.0,105
2025-12-22,6635,Esentepe Mh.,343.0,33721.53,123.0,123.0,285
2025-12-22,6635,Fethiye Mh.,437.0,10166.62,73.0,73.0,81
2025-12-22,6635,Fethiye OSB Mh.,75.0,10156.47,0.0,0.0,80
2025-12-22,6635,Geçit Mh.,951.0,70947.13,974.0,974.0,617
2025-12-22,6635,Karaman Mh.,2508.0,31233.78,8631.0,8631.0,313
2025-12-22,6635,Konak Mh.,27.0,2439.0099999999998,0.0,0.0,25
2025-12-22,6635,Minareliçavuş Bursa OSB Mh.,17.0,2520.02,0.0,0.0,20
2025-12-22,6635,Nilüferköy Mh.,88.0,10685.41,0.0,0.0,88
2025-12-22,6635,Yenikent Mh.,4399.0,96096.03,16638.0,40786.0,843
2025-12-22,6635,Üçevler Mh.,164.0,12643.22,54.0,54.0,135
2025-12-22,6635,İhsaniye Mh.,2684.0,69242.84,5023.0,5023.0,669
2025-12-22,6881,23 Nisan Mh.,61.0,1948.8799999999999,0.0,0.0,10
2025-12-22,6881,Ahmet Yesevi Mh.,168.0,3192.81,0.0,0.0,19
2025-12-22,6881,Alaaddinbey Mh.,28277.0,26341.469999999998,1110071.0,1110071.0,175
2025-12-22,6881,Balat Mh.,212.0,3875.23,0.0,0.0,23
2025-12-22,6881,Balat OSB Mh.,101.0,1711.72,0.0,0.0,10
2025-12-22,6881,Beşevler Mh.,2078.0,9473.73,2020.0,2020.0,78
2025-12-22,6881,Demirci Mh.,123.0,1844.8600000000001,31.0,31.0,16
2025-12-22,6881,Esentepe Mh.,225.0,4986.86,16.0,16.0,31
2025-12-22,6881,Fethiye Mh.,402.0,1438.42,104.0,104.0,9
2025-12-22,6881,Fethiye OSB Mh.,312.0,6343.25,85.0,85.0,35
2025-12-22,6881,Geçit Mh.,2457.0,24626.76,4457.0,4457.0,152
2025-12-22,6881,Işıktepe Mh.,20.0,580.0699999999999,0.0,0.0,3
2025-12-22,6881,Işıktepe OSB Mh.,317.0,5047.85,297.0,297.0,26
2025-12-22,6881,Karaman Mh.,225.0,2227.69,145.0,145.0,14
2025-12-22,6881,Konak Mh.,16884.0,77877.54,19990.0,19990.0,553
2025-12-22,6881,Minareliçavuş Bursa OSB Mh.,20.0,533.86,0.0,0.0,3
2025-12-22,6881,Nilüferköy Mh.,208.0,6693.05,0.0,0.0,40
2025-12-22,6881,Odunluk Mh.,520.0,3580.29,56.0,56.0,28
2025-12-22,6881,Yenikent Mh.,3028.0,39837.87,1455.0,1455.0,249
2025-12-22,6881,Üçevler Mh.,522.0,9587.42,193.0,193.0,56
2025-12-22,6881,İhsaniye Mh.,214.0,4323.29,66.0,66.0,26
2025-12-22,7224,23 Nisan Mh.,5437.0,15181.91,6178.0,6178.0,199
2025-12-22,7224,29 Ekim Mh.,335.0,3782.68,102.0,102.0,33
2025-12-22,7224,Ahmet Yesevi Mh.,140.0,1893.29,0.0,0.0,16
2025-12-22,7224,Alaaddinbey Mh.,30806.0,19022.829999999998,953512.0,953512.0,196
2025-12-22,7224,Altınşehir Mh.,422.0,4387.09,248.0,248.0,37
2025-12-22,7224,Ataevler Mh.,2293.0,8782.210000000001,4706.0,4706.0,86
2025-12-22,7224,Balat Mh.,501.0,6807.17,0.0,0.0,62
2025-12-22,7224,Balat OSB Mh.,98.0,916.55,0.0,0.0,8
2025-12-22,7224,Barış Mh.,1226.0,6693.94,1445.0,1445.0,64
2025-12-22,7224,Cumhuriyet Mh.,395.0,1258.71,104.0,104.0,12
2025-12-22,7224,Doğanköy Mh.,742.0,8233.56,0.0,0.0,82
2025-12-22,7224,Ertuğrul Mh.,156.0,1796.36,11.0,11.0,16
2025-12-22,7224,Fethiye Mh.,15.0,200.84,0.0,0.0,2
2025-12-22,7224,Fethiye OSB Mh.,483.0,6503.59,91.0,91.0,54
2025-12-22,7224,Geçit Mh.,1291.0,17665.34,69.0,69.0,158
2025-12-22,7224,Işıktepe Mh.,21.0,593.34,0.0,0.0,4
2025-12-22,7224,Işıktepe OSB Mh.,156.0,2519.19,23.0,23.0,23
2025-12-22,7224,Minareliçavuş Bursa OSB Mh.,49.0,630.23,0.0,0.0,5
2025-12-22,7224,Minareliçavuş Mh.,96.0,695.34,43.0,43.0,8
2025-12-22,7224,Minareliçavuş OSB Mh.,171.0,1771.73,6.0,6.0,20
2025-12-22,7224,Nilüferköy Mh.,175.0,4435.98,0.0,0.0,38
2025-12-22,7224,Yenikent Mh.,2264.0,19823.98,1075.0,1075.0,162
2025-12-22,7224,Yüzüncüyıl Mh.,3141.0,10901.25,3350.0,3350.0,95
2025-12-22,7224,Üçevler Mh.,453.0,6436.52,190.0,190.0,49
2025-12-22,7224,İhsaniye Mh.,569.0,2736.01,1353.0,1353.0,26
2025-12-22,7873,23 Nisan Mh.,63.0,1974.43,0.0,0.0,9
2025-12-22,7873,30 Ağustos Zafer Mh.,254.0,5022.59,0.0,0.0,28
2025-12-22,7873,Ahmet Yesevi Mh.,79.0,2118.18,0.0,0.0,10
2025-12-22,7873,Alaaddinbey Mh.,15416.0,15415.56,67.0,451301.0,69
2025-12-22,7873,Ataevler Mh.,9.0,219.67,0.0,0.0,1
2025-12-22,7873,Balat Mh.,234.0,6085.95,0.0,0.0,30
2025-12-22,7873,Balat OSB Mh.,50.0,1070.25,0.0,0.0,5
2025-12-22,7873,Doğanköy Mh.,130.0,2519.37,0.0,0.0,13
2025-12-22,7873,Fethiye OSB Mh.,267.0,6274.44,66.0,66.0,29
2025-12-22,7873,Geçit Mh.,810.0,16858.55,197.0,197.0,83
2025-12-22,7873,Görükle Mh.,313.0,7075.4,0.0,0.0,38
2025-12-22,7873,Işıktepe Mh.,20.0,435.98,0.0,0.0,2
2025-12-22,7873,Işıktepe OSB Mh.,118.0,3498.17,50.0,50.0,16
2025-12-22,7873,Kayapa Mh.,2378.0,36630.06,1159.0,2542.0,211
2025-12-22,7873,Kurtuluş Mh.,652.0,10730.1,302.0,302.0,59
2025-12-22,7873,Minareliçavuş Bursa OSB Mh.,10.0,214.67,0.0,0.0,1
2025-12-22,7873,Nilüferköy Mh.,106.0,4202.09,0.0,0.0,20
2025-12-22,7873,Yenikent Mh.,1562.0,27603.36,827.0,827.0,136
2025-12-22,7873,Yolçatı Mh.,110.0,2099.87,0.0,0.0,11
2025-12-22,7873,Üçevler Mh.,448.0,9968.11,208.0,208.0,45
2025-12-22,7924,23 Nisan Mh.,248.0,19074.55,0.0,0.0,35
2025-12-22,7924,29 Ekim Mh.,100.0,5872.24,0.0,0.0,10
2025-12-22,7924,Ahmet Yesevi Mh.,127.0,8097.14,0.0,0.0,16
2025-12-22,7924,Alaaddinbey Mh.,19547.0,253359.78,14636.0,2995437.0,455
2025-12-22,7924,Ataevler Mh.,376.0,19943.38,62.0,62.0,40
2025-12-22,7924,Balat Mh.,310.0,23338.79,0.0,0.0,42
2025-12-22,7924,Balat OSB Mh.,102.0,5450.25,0.0,0.0,10
2025-12-22,7924,Barış Mh.,143.0,9303.84,0.0,0.0,16
2025-12-22,7924,Beşevler Mh.,239.0,10499.99,62.0,62.0,21
2025-12-22,7924,Demirci Mh.,753.0,35611.41,307.0,307.0,73
2025-12-22,7924,Doğanköy Mh.,130.0,7909.37,0.0,0.0,13
2025-12-22,7924,Dumlupınar Mh.,2072.0,31653.77,4776.0,4776.0,53
2025-12-22,7924,Ertuğrul Mh.,1296.0,42594.65,1688.0,1688.0,68
2025-12-22,7924,Fethiye Mh.,608.0,9288.62,0.0,0.0,19
2025-12-22,7924,Fethiye OSB Mh.,736.0,41384.7,260.0,260.0,76
2025-12-22,7924,Geçit Mh.,2184.0,111229.18,437.0,437.0,210
2025-12-22,7924,Görükle Mh.,5430.0,128580.05,9204.0,9204.0,216
2025-12-22,7924,Işıktepe Mh.,79.0,6413.4,0.0,0.0,12
2025-12-22,7924,Işıktepe OSB Mh.,208.0,16437.96,60.0,60.0,30
2025-12-22,7924,Konak Mh.,122.0,6943.83,53.0,53.0,12
2025-12-22,7924,Kültür Mh.,159.0,9238.63,0.0,0.0,16
2025-12-22,7924,Minareliçavuş Bursa OSB Mh.,59.0,3193.18,0.0,0.0,6
2025-12-22,7924,Nilüferköy Mh.,195.0,19117.01,0.0,0.0,38
2025-12-22,7924,Yaylacık Mh.,8900.0,250055.58,10235.0,10235.0,447
2025-12-22,7924,Yenikent Mh.,3339.0,153727.74,2004.0,2004.0,292
2025-12-22,7924,Yolçatı Mh.,110.0,6661.66,0.0,0.0,11
2025-12-22,7924,Yüzüncüyıl Mh.,50.0,2941.82,0.0,0.0,5
2025-12-22,7924,Çalı Mh.,21333.0,460139.14,21324.0,21324.0,953
2025-12-22,7924,Üçevler Mh.,2721.0,105416.48,4405.0,4405.0,192
2025-12-22,7924,İhsaniye Mh.,747.0,21459.4,1112.0,1112.0,37
2025-12-22,8359,23 Nisan Mh.,86.0,2850.42,36.0,36.0,13
2025-12-22,8359,Ahmet Yesevi Mh.,60.0,1481.27,0.0,0.0,7
2025-12-22,8359,Alaaddinbey Mh.,34522.0,42522.78,9011.0,1533202.0,214
2025-12-22,8359,Altınşehir Mh.,4721.0,26316.66,14558.0,14558.0,140
2025-12-22,8359,Balat Mh.,227.0,5899.99,0.0,0.0,29
2025-12-22,8359,Balat OSB Mh.,40.0,854.53,0.0,0.0,4
2025-12-22,8359,Beşevler Mh.,11.0,439.64,0.0,0.0,2
2025-12-22,8359,Doğanköy Mh.,734.0,9138.21,394.0,394.0,47
2025-12-22,8359,Ertuğrul Mh.,5670.0,28374.45,7015.0,7015.0,154
2025-12-22,8359,Fethiye OSB Mh.,187.0,4756.65,0.0,0.0,22
2025-12-22,8359,Geçit Mh.,884.0,15947.74,495.0,495.0,78
2025-12-22,8359,Işıktepe Mh.,31.0,1307.06,0.0,0.0,6
2025-12-22,8359,Işıktepe OSB Mh.,93.0,2403.63,42.0,42.0,11
2025-12-22,8359,Minareliçavuş Bursa OSB Mh.,29.0,857.97,0.0,0.0,4
2025-12-22,8359,Minareliçavuş Mh.,30.0,765.24,0.0,0.0,4
2025-12-22,8359,Minareliçavuş OSB Mh.,41.0,1147.28,0.0,0.0,6
2025-12-22,8359,Nilüferköy Mh.,89.0,3988.81,0.0,0.0,19
2025-12-22,8359,Yenikent Mh.,1233.0,15709.29,2358.0,2358.0,77
2025-12-22,8359,Üçevler Mh.,360.0,8193.98,113.0,113.0,37
2025-12-23,1106,23 Nisan Mh.,121.0,10905.46,0.0,0.0,23
2025-12-23,1106,Ahmet Yesevi Mh.,15536.0,230119.55,23176.0,23569.0,551
2025-12-23,1106,Alaaddinbey Mh.,22947.0,72430.17,3831.0,1008080.0,166
2025-12-23,1106,Ataevler Mh.,306.0,15787.34,44.0,44.0,36
2025-12-23,1106,Balat Mh.,1738.0,50944.840000000004,3299.0,3299.0,123
2025-12-23,1106,Balat OSB Mh.,103.0,6983.67,35.0,35.0,15
2025-12-23,1106,Beşevler Mh.,248.0,9992.55,91.0,91.0,23
2025-12-23,1106,Demirci Mh.,771.0,38842.15,441.0,441.0,86
2025-12-23,1106,Fethiye Mh.,662.0,9755.88,82.0,82.0,22
2025-12-23,1106,Fethiye OSB Mh.,377.0,23464.71,71.0,71.0,50
2025-12-23,1106,Geçit Mh.,2003.0,94189.65,2.0,2.0,212
2025-12-23,1106,Işıktepe Mh.,50.0,3272.15,0.0,0.0,7
2025-12-23,1106,Işıktepe OSB Mh.,158.0,11470.71,73.0,73.0,24
2025-12-23,1106,Minareliçavuş Bursa OSB Mh.,30.0,1895.92,0.0,0.0,4
2025-12-23,1106,Nilüferköy Mh.,264.0,24741.8,0.0,0.0,58
2025-12-23,1106,Yenikent Mh.,5580.0,140942.48,7379.0,7379.0,317
2025-12-23,1106,Çalı Mh.,12774.0,314267.72,14457.0,27416.0,672
2025-12-23,1106,Üçevler Mh.,1027.0,50384.86,426.0,426.0,109
2025-12-23,2519,23 Nisan Mh.,72.0,2149.08,0.0,0.0,8
2025-12-23,2519,Ahmet Yesevi Mh.,4318.0,39936.79,5209.0,5209.0,176
2025-12-23,2519,Alaaddinbey Mh.,653.0,5423.55,3122.0,3122.0,24
2025-12-23,2519,Ataevler Mh.,138.0,3947.26,16.0,16.0,19
2025-12-23,2519,Balat Mh.,11493.0,99490.27,16993.0,16993.0,428
2025-12-23,2519,Balat OSB Mh.,50.0,1052.46,0.0,0.0,4
2025-12-23,2519,Beşevler Mh.,78.0,1856.6100000000001,0.0,0.0,9
2025-12-23,2519,Demirci Mh.,102.0,2441.7,0.0,0.0,12
2025-12-23,2519,Fethiye Mh.,377.0,2304.31,68.0,68.0,11
2025-12-23,2519,Fethiye OSB Mh.,255.0,6906.75,91.0,91.0,26
2025-12-23,2519,Geçit Mh.,1237.0,36948.42,41.0,41.0,154
2025-12-23,2519,Işıktepe Mh.,40.0,1069.07,0.0,0.0,4
2025-12-23,2519,Işıktepe OSB Mh.,86.0,2410.99,40.0,40.0,9
2025-12-23,2519,Minareliçavuş Bursa OSB Mh.,20.0,527.77,0.0,0.0,2
